UF,Nome_UF,uf_code,Municipio,Nome_Mesorregiao,Nome_Municipio,lat,lon
29,Bahia,BA,09307,Extremo Oeste Baiano,Correntina,-13.3417718212,-44.6410867012
29,Bahia,BA,09406,Extremo Oeste Baiano,Cotegipe,-12.0285973836,-44.2524761377
29,Bahia,BA,09505,Centro Sul Baiano,Cravolândia,-13.362623064,-39.8127117487
29,Bahia,BA,09604,Nordeste Baiano,Crisópolis,-11.5177899236,-38.1517158173
29,Bahia,BA,09703,Extremo Oeste Baiano,Cristópolis,-12.231450809,-44.4118418963
29,Bahia,BA,09802,Metropolitana de Salvador,Cruz das Almas,-12.6637862128,-39.1007361428
29,Bahia,BA,09901,Vale São-Franciscano da Bahia,Curaçá,-8.989032118,-39.9080810189
29,Bahia,BA,10008,Centro Sul Baiano,Dário Meira,-14.4350474388,-39.9024656528
29,Bahia,BA,10057,Metropolitana de Salvador,Dias d'Ávila,-12.6043684168,-38.2979935899
29,Bahia,BA,10107,Centro Sul Baiano,Dom Basílio,-13.7633265546,-41.7708775807
29,Bahia,BA,10206,Metropolitana de Salvador,Dom Macedo Costa,-12.9114892623,-39.1880941696
29,Bahia,BA,10305,Centro Norte Baiano,Elísio Medrado,-12.9433258382,-39.5204855551
29,Bahia,BA,10404,Centro Sul Baiano,Encruzilhada,-15.5345801803,-40.9091207501
29,Bahia,BA,10503,Nordeste Baiano,Entre Rios,-11.9372613704,-38.0787770198
29,Bahia,BA,00504,Centro Sul Baiano,Érico Cardoso,-13.4223477953,-42.1361637333
29,Bahia,BA,10602,Nordeste Baiano,Esplanada,-11.7994094961,-37.9449814741
29,Bahia,BA,10727,Sul Baiano,Eunápolis,-16.3751672323,-39.584171941
29,Bahia,BA,10750,Nordeste Baiano,Fátima,-10.600170214,-38.2086747829
29,Bahia,BA,10800,Centro Norte Baiano,Feira de Santana,-12.2292842525,-38.9600330963
29,Bahia,BA,10859,Centro Norte Baiano,Filadélfia,-10.7384641099,-40.1378268768
29,Bahia,BA,10909,Sul Baiano,Firmino Alves,-14.9849353753,-39.9214417636
29,Bahia,BA,11006,Sul Baiano,Floresta Azul,-14.8627983966,-39.6565235874
29,Bahia,BA,11204,Sul Baiano,Gandu,-13.7437807885,-39.4863240793
29,Bahia,BA,11253,Nordeste Baiano,Gavião,-11.4708954591,-39.78611293
29,Bahia,BA,11303,Centro Norte Baiano,Gentio do Ouro,-11.4275313127,-42.5047423861
29,Bahia,BA,11402,Vale São-Franciscano da Bahia,Glória,-9.3401731836,-38.2592732301
29,Bahia,BA,11501,Sul Baiano,Gongogi,-14.3237132993,-39.467239655
29,Bahia,BA,11600,Metropolitana de Salvador,Governador Mangabeira,-12.6015538384,-39.0340236148
29,Bahia,BA,11659,Centro Sul Baiano,Guajeru,-14.5469622717,-41.9371481669
29,Bahia,BA,11808,Sul Baiano,Guaratinga,-16.5812160356,-39.7812844708
29,Bahia,BA,11857,Nordeste Baiano,Heliópolis,-10.675298788,-38.2802330423
29,Bahia,BA,12004,Centro Sul Baiano,Ibiassucê,-14.2767025345,-42.2557743547
29,Bahia,BA,12103,Sul Baiano,Ibicaraí,-14.8657631414,-39.5915412035
29,Bahia,BA,12202,Centro Sul Baiano,Ibicoara,-13.4263272088,-41.2720658081
29,Bahia,BA,12301,Centro Sul Baiano,Ibicuí,-14.8430903651,-39.9898321057
29,Bahia,BA,12400,Centro Norte Baiano,Ibipeba,-11.6375264432,-42.0112484399
29,Bahia,BA,12608,Centro Norte Baiano,Ibiquera,-12.6499286126,-40.9354210019
29,Bahia,BA,12707,Sul Baiano,Ibirapitanga,-14.1650324961,-39.3744665327
29,Bahia,BA,12806,Sul Baiano,Ibirapuã,-17.6841971442,-40.1063094115
29,Bahia,BA,12905,Sul Baiano,Ibirataia,-14.0672690808,-39.6409188889
29,Bahia,BA,13002,Centro Sul Baiano,Ibitiara,-12.6455137042,-42.2132943235
29,Bahia,BA,13101,Centro Norte Baiano,Ibititá,-11.5527707224,-41.9751521501
29,Bahia,BA,13200,Vale São-Franciscano da Bahia,Ibotirama,-12.184013569,-43.218696265
29,Bahia,BA,13309,Nordeste Baiano,Ichu,-11.7552498737,-39.1887163055
29,Bahia,BA,13408,Centro Sul Baiano,Igaporã,-13.7679764775,-42.7178798075
29,Bahia,BA,13457,Sul Baiano,Igrapiúna,-13.8204024423,-39.1400807979
29,Bahia,BA,13606,Sul Baiano,Ilhéus,-14.7933202697,-39.0431842869
29,Bahia,BA,13705,Nordeste Baiano,Inhambupe,-11.7891274641,-38.3540192706
29,Bahia,BA,13804,Centro Norte Baiano,Ipecaetá,-12.3141993063,-39.3060256384
29,Bahia,BA,13903,Sul Baiano,Ipiaú,-14.1374736713,-39.7356541802
29,Bahia,BA,14000,Centro Norte Baiano,Ipirá,-12.1602868809,-39.7407084849
29,Bahia,BA,14109,Centro Sul Baiano,Ipupiara,-11.8288274009,-42.6106888539
29,Bahia,BA,14208,Centro Sul Baiano,Irajuba,-13.2566101534,-40.0838518009
29,Bahia,BA,14307,Centro Sul Baiano,Iramaia,-13.2936511934,-40.9695824783
29,Bahia,BA,14505,Centro Norte Baiano,Irará,-12.0337039632,-38.7716507784
29,Bahia,BA,14604,Centro Norte Baiano,Irecê,-11.3033796243,-41.8588604759
29,Bahia,BA,14653,Sul Baiano,Itabela,-16.5758360568,-39.5532377751
29,Bahia,BA,14703,Centro Norte Baiano,Itaberaba,-12.532254089,-40.3069949197
29,Bahia,BA,14802,Sul Baiano,Itabuna,-14.7890395486,-39.273108952
29,Bahia,BA,15007,Centro Sul Baiano,Itaeté,-12.9820339945,-40.9634187749
29,Bahia,BA,15106,Centro Sul Baiano,Itagi,-14.1617937178,-40.0136249931
29,Bahia,BA,15205,Sul Baiano,Itagibá,-14.2865141678,-39.8485155566
29,Bahia,BA,15304,Sul Baiano,Itagimirim,-16.0881432759,-39.6151918109
29,Bahia,BA,15353,Vale São-Franciscano da Bahia,Itaguaçu da Bahia,-11.0087222104,-42.4011571243
29,Bahia,BA,15403,Sul Baiano,Itaju do Colônia,-15.1401935524,-39.7247246149
29,Bahia,BA,15601,Sul Baiano,Itamaraju,-17.0423375997,-39.5330398846
29,Bahia,BA,15809,Centro Sul Baiano,Itambé,-15.248019194,-40.6240417224
29,Bahia,BA,15908,Metropolitana de Salvador,Itanagra,-12.2681631439,-38.0381809412
29,Bahia,BA,16005,Sul Baiano,Itanhém,-17.1663329037,-40.327048649
29,Bahia,BA,16104,Metropolitana de Salvador,Itaparica,-12.8814890528,-38.6840303113
29,Bahia,BA,16401,Centro Sul Baiano,Itapetinga,-15.2461671887,-40.2473809072
29,Bahia,BA,16500,Nordeste Baiano,Itapicuru,-11.3109527006,-38.2186123755
29,Bahia,BA,16609,Sul Baiano,Itapitanga,-14.4211947387,-39.5663618837
29,Bahia,BA,16708,Centro Sul Baiano,Itaquara,-13.4464090028,-39.9382435936
29,Bahia,BA,16807,Centro Sul Baiano,Itarantim,-15.6578300416,-40.0615452744
29,Bahia,BA,16856,Centro Norte Baiano,Itatim,-12.7092465331,-39.7037746062
29,Bahia,BA,16906,Centro Sul Baiano,Itiruçu,-13.5323986079,-40.1461722977
29,Bahia,BA,17003,Centro Norte Baiano,Itiúba,-10.6919012257,-39.8532769742
29,Bahia,BA,17102,Centro Sul Baiano,Itororó,-15.119037314,-40.0717033442
29,Bahia,BA,17201,Centro Sul Baiano,Ituaçu,-13.8074071462,-41.3109815271
29,Bahia,BA,17334,Centro Sul Baiano,Iuiu,-14.4121460364,-43.5564026155
29,Bahia,BA,17359,Extremo Oeste Baiano,Jaborandi,-13.625934002,-44.4659699897
29,Bahia,BA,17409,Centro Sul Baiano,Jacaraci,-14.8491905702,-42.4306087706
29,Bahia,BA,17508,Centro Norte Baiano,Jacobina,-11.1850621601,-40.5130176279
29,Bahia,BA,17607,Centro Sul Baiano,Jaguaquara,-13.5306986308,-39.9702551832
29,Bahia,BA,17706,Centro Norte Baiano,Jaguarari,-10.2628542593,-40.1936114662
29,Bahia,BA,17805,Metropolitana de Salvador,Jaguaripe,-13.1150638884,-38.8914186277
29,Bahia,BA,17904,Nordeste Baiano,Jandaíra,-11.5657484739,-37.7868684912
29,Bahia,BA,18001,Centro Sul Baiano,Jequié,-13.8556640077,-40.0886073275
29,Bahia,BA,18100,Nordeste Baiano,Jeremoabo,-10.0622424076,-38.3518191467
29,Bahia,BA,18308,Centro Sul Baiano,Jitaúna,-14.0174286979,-39.8896321767
29,Bahia,BA,18456,Sul Baiano,Jucuruçu,-16.8445161458,-40.1588126299
29,Bahia,BA,18506,Centro Norte Baiano,Jussara,-11.0545549484,-41.9797319275
29,Bahia,BA,18555,Sul Baiano,Jussari,-15.1904562989,-39.4949398663
11,Rondônia,RO,01005,Leste Rondoniense,Governador Jorge Teixeira,-10.6120717726,-62.7404576395
11,Rondônia,RO,01435,Leste Rondoniense,Nova União,-10.9155320417,-62.5550893989
11,Rondônia,RO,00205,Madeira-Guaporé,Porto Velho,-8.76889179,-63.8314456544
11,Rondônia,RO,01609,Leste Rondoniense,Theobroma,-10.248730552,-62.3451455299
11,Rondônia,RO,01757,Leste Rondoniense,Vale do Anari,-9.8513927081,-62.1768234421
11,Rondônia,RO,01807,Leste Rondoniense,Vale do Paraíso,-10.4310526846,-62.1343903568
12,Acre,AC,00054,Vale do Acre,Assis Brasil,-10.9428656809,-69.5634591747
12,Acre,AC,00179,Vale do Acre,Capixaba,-10.5697677088,-67.6735079719
12,Acre,AC,00393,Vale do Juruá,Porto Walter,-8.2666663628,-72.7423339648
12,Acre,AC,00401,Vale do Acre,Rio Branco,-9.9782987527,-67.8105287004
12,Acre,AC,00609,Vale do Juruá,Tarauacá,-8.1556685918,-70.7555010629
13,Amazonas,AM,00029,Centro Amazonense,Alvarães,-3.2165837691,-64.8135346776
13,Amazonas,AM,00508,Centro Amazonense,Barreirinha,-2.7981498369,-57.0677504899
13,Amazonas,AM,00904,Sul Amazonense,Canutama,-6.5291060758,-64.3942308189
13,Amazonas,AM,01605,Sudoeste Amazonense,Fonte Boa,-2.5122706845,-66.0965029898
13,Amazonas,AM,02405,Sul Amazonense,Lábrea,-7.2619465533,-64.7947730275
13,Amazonas,AM,03007,Centro Amazonense,Nhamundá,-2.1889837669,-56.7167699133
13,Amazonas,AM,03403,Centro Amazonense,Parintins,-2.6270525858,-56.7362921452
13,Amazonas,AM,04237,Sudoeste Amazonense,Tonantins,-2.8610912498,-67.7764822807
15,Pará,PA,00503,Baixo Amazonas,Almeirim,-1.5273388028,-52.5768350868
15,Pará,PA,02004,Marajó,Cachoeira do Arari,-1.0087862656,-48.9606675774
15,Pará,PA,02855,Baixo Amazonas,Curuá,-1.8899287043,-55.1196786087
15,Pará,PA,03507,Nordeste Paraense,Irituia,-1.771474995,-47.4407556128
15,Pará,PA,04703,Nordeste Paraense,Moju,-1.885889,-48.7671991274
15,Pará,PA,05007,Nordeste Paraense,Nova Timboteua,-1.2041436475,-47.3932022765
15,Pará,PA,05601,Nordeste Paraense,Peixe-Boi,-1.1895692408,-47.3179270216
15,Pará,PA,05650,Baixo Amazonas,Placas,-3.8673155621,-54.2169681313
15,Pará,PA,06187,Sudeste Paraense,Rondon do Pará,-4.777821727,-48.0699737494
15,Pará,PA,06401,Marajó,Santa Cruz do Arari,-0.6599741256,-49.1716155661
15,Pará,PA,06583,Sudeste Paraense,Santa Maria das Barreiras,-8.8705505397,-49.7193518572
15,Pará,PA,07953,Nordeste Paraense,Tailândia,-2.9370795,-48.9512816296
16,Amapá,AP,00105,Norte do Amapá,Amapá,2.0539212447,-50.7932144703
16,Amapá,AP,00154,Sul do Amapá,Pedra Branca do Amapari,0.7768828606,-51.9465942733
16,Amapá,AP,00535,Sul do Amapá,Porto Grande,0.7125547018,-51.414448823
17,Tocantins,TO,00251,Ocidental do Tocantins,Abreulândia,-9.621790712,-49.1624375555
17,Tocantins,TO,01002,Ocidental do Tocantins,Ananás,-6.3628181541,-48.0797646062
17,Tocantins,TO,02703,Oriental do Tocantins,Aurora do Tocantins,-12.7084898611,-46.4070829809
17,Tocantins,TO,03842,Oriental do Tocantins,Campos Lindos,-7.9716813941,-46.8019743467
17,Tocantins,TO,04600,Ocidental do Tocantins,Chapada de Areia,-10.1419885833,-49.183107858
17,Tocantins,TO,05508,Ocidental do Tocantins,Colinas do Tocantins,-8.0546246755,-48.4815945437
17,Tocantins,TO,07553,Ocidental do Tocantins,Fátima,-10.7525087281,-48.8989826587
17,Tocantins,TO,07702,Ocidental do Tocantins,Filadélfia,-7.3376119059,-47.4849641415
17,Tocantins,TO,11506,Ocidental do Tocantins,Jaú do Tocantins,-12.6529263693,-48.5946082927
17,Tocantins,TO,13601,Oriental do Tocantins,Monte do Carmo,-10.7635421946,-48.1104200299
17,Tocantins,TO,18006,Oriental do Tocantins,Porto Alegre do Tocantins,-11.6072590991,-47.0474256004
17,Tocantins,TO,18501,Oriental do Tocantins,Recursolândia,-8.7353604539,-47.238041195
17,Tocantins,TO,18758,Oriental do Tocantins,Rio Sono,-9.3477893341,-47.8999416391
17,Tocantins,TO,20200,Ocidental do Tocantins,São Miguel do Tocantins,-5.5538195288,-47.5730023394
17,Tocantins,TO,21208,Ocidental do Tocantins,Tocantinópolis,-6.325634376,-47.4274129287
21,Maranhão,MA,00055,Oeste Maranhense,Açailândia,-4.9513770002,-47.5066645931
21,Maranhão,MA,01939,Centro Maranhense,Bernardo do Mearim,-4.6302874908,-44.7643231035
21,Maranhão,MA,01970,Oeste Maranhense,Boa Vista do Gurupi,-1.7932961358,-46.2987100525
21,Maranhão,MA,02200,Leste Maranhense,Buriti,-3.9455715,-42.9251061778
21,Maranhão,MA,02309,Leste Maranhense,Buriti Bravo,-5.8352881321,-43.8356215415
21,Maranhão,MA,03000,Leste Maranhense,Caxias,-4.8616749902,-43.3585394285
21,Maranhão,MA,03109,Norte Maranhense,Cedral,-1.9979159256,-44.5307895278
21,Maranhão,MA,05476,Centro Maranhense,Jenipapo dos Vieiras,-5.3694249264,-45.6333791074
21,Maranhão,MA,05948,Centro Maranhense,Lago dos Rodrigues,-4.6123757769,-44.9764423256
21,Maranhão,MA,06326,Oeste Maranhense,Maracaçumé,-2.0561645495,-45.9586390372
21,Maranhão,MA,09270,Norte Maranhense,Presidente Sarney,-2.5955305599,-45.3713022606
21,Maranhão,MA,09551,Oeste Maranhense,Ribamar Fiquene,-5.9338228588,-47.3834777871
21,Maranhão,MA,10237,Leste Maranhense,Santana do Maranhão,-3.1130683428,-42.4007677572
21,Maranhão,MA,11409,Centro Maranhense,São Luís Gonzaga do Maranhão,-4.3739184906,-44.6627084964
21,Maranhão,MA,11672,Centro Maranhense,São Roberto,-5.0173668824,-44.9919011593
21,Maranhão,MA,12001,Sul Maranhense,Tasso Fragoso,-8.4798310179,-45.7441235175
21,Maranhão,MA,12407,Oeste Maranhense,Turiaçu,-1.6690220477,-45.3691524172
21,Maranhão,MA,13009,Oeste Maranhense,Vitorino Freire,-4.2911865001,-45.2441851432
22,Piauí,PI,00400,Centro-Norte Piauiense,Altos,-5.0365464343,-42.4609480356
22,Piauí,PI,01929,Sudoeste Piauiense,Bonfim do Piauí,-9.1665605393,-42.8796630651
22,Piauí,PI,02000,Norte Piauiense,Buriti dos Lopes,-3.1727213351,-41.8699088471
22,Piauí,PI,02026,Centro-Norte Piauiense,Buriti dos Montes,-5.3120667826,-41.1018513937
22,Piauí,PI,02109,Sudeste Piauiense,Campinas do Piauí,-7.654778128,-41.880745293
22,Piauí,PI,02133,Sudeste Piauiense,Campo Grande do Piauí,-7.1359931202,-41.0312009604
22,Piauí,PI,02455,Sudeste Piauiense,Capitão Gervásio Oliveira,-8.4968378684,-41.8161163124
22,Piauí,PI,03008,Sudoeste Piauiense,Cristalândia do Piauí,-10.6478037518,-45.1860307001
22,Piauí,PI,03230,Sudoeste Piauiense,Currais,-9.0124338389,-44.403002153
22,Piauí,PI,03453,Sudoeste Piauiense,Dom Inocêncio,-9.0080749434,-41.9768511188
22,Piauí,PI,03800,Sudoeste Piauiense,Flores do Piauí,-7.7917756018,-42.924305802
22,Piauí,PI,03909,Sudoeste Piauiense,Floriano,-6.7696724338,-43.0206447383
22,Piauí,PI,04303,Sudeste Piauiense,Fronteiras,-7.0884125329,-40.6172329307
22,Piauí,PI,04402,Sudoeste Piauiense,Gilbués,-9.8345699055,-45.3469199782
22,Piauí,PI,05300,Sudoeste Piauiense,Jerumenha,-7.0846321939,-43.5027430064
22,Piauí,PI,05565,Sudeste Piauiense,Lagoa do Barro do Piauí,-8.4824371152,-41.5302754057
22,Piauí,PI,05581,Centro-Norte Piauiense,Lagoa do Piauí,-5.4121441696,-42.6490132063
22,Piauí,PI,06100,Norte Piauiense,Matias Olímpio,-3.7110272834,-42.5586289028
22,Piauí,PI,06209,Norte Piauiense,Miguel Alves,-4.1682155823,-42.8931666493
22,Piauí,PI,06357,Centro-Norte Piauiense,Milton Brandão,-4.6999534776,-41.4479595412
22,Piauí,PI,06654,Sudoeste Piauiense,Morro Cabeça no Tempo,-9.7193194922,-43.9018743654
22,Piauí,PI,06704,Sudoeste Piauiense,Nazaré do Piauí,-6.9671284911,-42.6682272301
22,Piauí,PI,07405,Sudoeste Piauiense,Palmeira do Piauí,-8.7295011188,-44.2325685792
22,Piauí,PI,07751,Centro-Norte Piauiense,Passagem Franca do Piauí,-5.8562473203,-42.4405267463
22,Piauí,PI,08007,Sudeste Piauiense,Picos,-7.0813739122,-41.4688267147
22,Piauí,PI,08650,Sudeste Piauiense,Queimada Nova,-8.5854253469,-41.4170249222
22,Piauí,PI,08809,Centro-Norte Piauiense,Regeneração,-6.2401830211,-42.6850242313
22,Piauí,PI,09005,Sudoeste Piauiense,Rio Grande do Piauí,-7.7708571198,-43.140182786
22,Piauí,PI,09377,Sudeste Piauiense,Santa Rosa do Piauí,-6.8014550583,-42.2808138761
22,Piauí,PI,09351,Sudeste Piauiense,Santana do Piauí,-6.9490717639,-41.518480558
22,Piauí,PI,09658,Sudeste Piauiense,São Francisco de Assis do Piauí,-8.2377547497,-41.6895971517
22,Piauí,PI,09906,Centro-Norte Piauiense,São João da Serra,-5.5087975378,-41.8992637511
22,Piauí,PI,09955,Sudeste Piauiense,São João da Varjota,-6.9190178385,-41.8637422049
22,Piauí,PI,10409,Centro-Norte Piauiense,São Miguel do Tapuio,-5.5006636991,-41.3197984895
22,Piauí,PI,10805,Sudeste Piauiense,Simplício Mendes,-7.8579572939,-41.9109103617
22,Piauí,PI,10979,Sudeste Piauiense,Tanque do Piauí,-6.5963534674,-42.2839013405
22,Piauí,PI,11605,Sudeste Piauiense,Vila Nova do Piauí,-7.141046434,-40.9378013965
23,Ceará,CE,01257,Sertões Cearenses,Ararendá,-4.751938272,-40.831096735
23,Ceará,CE,01307,Sul Cearense,Araripe,-7.2061837892,-40.1374458094
23,Ceará,CE,01950,Norte Cearense,Barreira,-4.2887622668,-38.6385018296
23,Ceará,CE,02008,Sul Cearense,Barro,-7.1682087267,-38.7798806461
23,Ceará,CE,02206,Norte Cearense,Beberibe,-4.1747632212,-38.1232730421
23,Ceará,CE,02701,Sul Cearense,Campos Sales,-7.0733835,-40.3790031302
23,Ceará,CE,03659,Noroeste Cearense,Catunda,-4.6515493857,-40.2058037894
23,Ceará,CE,04608,Norte Cearense,General Sampaio,-4.0510412747,-39.4535299504
23,Ceará,CE,05803,Noroeste Cearense,Ipu,-4.3134316852,-40.7187261447
23,Ceará,CE,05902,Noroeste Cearense,Ipueiras,-4.543785495,-40.7156965106
23,Ceará,CE,06306,Norte Cearense,Itapajé,-3.6856731098,-39.5835332386
23,Ceará,CE,06553,Noroeste Cearense,Itarema,-2.923348,-39.9156777489
23,Ceará,CE,08906,Noroeste Cearense,Morrinhos,-3.2288305343,-40.1241788929
23,Ceará,CE,09300,Sertões Cearenses,Nova Russas,-4.7068083499,-40.5653033549
23,Ceará,CE,09458,Norte Cearense,Ocara,-4.4850665445,-38.5985379828
23,Ceará,CE,09706,Metropolitana de Fortaleza,Pacatuba,-3.9861200223,-38.618299312
23,Ceará,CE,10258,Norte Cearense,Paraipaba,-3.4361967279,-39.1481155272
23,Ceará,CE,11405,Sertões Cearenses,Quixeramobim,-5.1984048374,-39.294354227
23,Ceará,CE,11603,Norte Cearense,Redenção,-4.2229581502,-38.7295707506
23,Ceará,CE,11801,Jaguaribe,Russas,-4.9397378154,-37.9754312969
23,Ceará,CE,13906,Noroeste Cearense,Uruoca,-3.3132306604,-40.5611630277
24,Rio Grande do Norte,RN,00208,Oeste Potiguar,Açu,-5.5719459992,-36.91792322
24,Rio Grande do Norte,RN,00406,Oeste Potiguar,Água Nova,-6.2047167188,-38.2908249542
24,Rio Grande do Norte,RN,02907,Oeste Potiguar,Coronel João Pessoa,-6.2601122114,-38.4402581627
24,Rio Grande do Norte,RN,03905,Oeste Potiguar,Francisco Dantas,-6.0880967167,-38.1256497554
24,Rio Grande do Norte,RN,04002,Oeste Potiguar,Frutuoso Gomes,-6.1562327993,-37.840960754
24,Rio Grande do Norte,RN,04408,Oeste Potiguar,Grossos,-4.9755148071,-37.15748416
24,Rio Grande do Norte,RN,05405,Agreste Potiguar,Japi,-6.4605660133,-35.945934828
24,Rio Grande do Norte,RN,06106,Oeste Potiguar,Jucurutu,-6.0334187841,-37.0202258294
24,Rio Grande do Norte,RN,06205,Agreste Potiguar,Lagoa d'Anta,-6.3915023235,-35.5997951777
24,Rio Grande do Norte,RN,06403,Agreste Potiguar,Lagoa de Velhos,-5.9999155193,-35.8706988331
24,Rio Grande do Norte,RN,06908,Oeste Potiguar,Lucrécia,-6.1169236352,-37.8156328477
24,Rio Grande do Norte,RN,07906,Agreste Potiguar,Monte das Gameleiras,-6.4394660165,-35.7866071235
24,Rio Grande do Norte,RN,08003,Oeste Potiguar,Mossoró,-5.1938012347,-37.3568741367
24,Rio Grande do Norte,RN,09100,Agreste Potiguar,Passa e Fica,-6.4291154937,-35.6473522143
24,Rio Grande do Norte,RN,09605,Central Potiguar,Pedra Preta,-5.5819091562,-36.103135819
24,Rio Grande do Norte,RN,09704,Central Potiguar,Pedro Avelino,-5.5240021821,-36.3852292559
24,Rio Grande do Norte,RN,11106,Agreste Potiguar,Ruy Barbosa,-5.879428941,-35.9354841632
24,Rio Grande do Norte,RN,11403,Central Potiguar,Santana do Matos,-5.9577271554,-36.6541049651
24,Rio Grande do Norte,RN,11429,Central Potiguar,Santana do Seridó,-6.7701517529,-36.7368516419
24,Rio Grande do Norte,RN,11502,Agreste Potiguar,Santo Antônio,-6.3051739213,-35.475136984
24,Rio Grande do Norte,RN,11908,Oeste Potiguar,São Francisco do Oeste,-6.0006365705,-38.1692961808
24,Rio Grande do Norte,RN,12401,Central Potiguar,São José do Seridó,-6.4487985346,-36.8832588929
24,Rio Grande do Norte,RN,12500,Oeste Potiguar,São Miguel,-6.2123429186,-38.4963439737
24,Rio Grande do Norte,RN,12906,Agreste Potiguar,São Tomé,-5.9730223471,-36.0736631486
24,Rio Grande do Norte,RN,13300,Agreste Potiguar,Serra de São Bento,-6.4153669923,-35.7034898199
24,Rio Grande do Norte,RN,14001,Agreste Potiguar,Tangará,-6.1973573683,-35.8001895983
25,Paraíba,PB,00304,Agreste Paraibano,Alagoa Grande,-7.036775,-35.6338919827
25,Paraíba,PB,00502,Agreste Paraibano,Alagoinha,-6.9481404046,-35.5454913506
25,Paraíba,PB,00775,Sertão Paraibano,Aparecida,-6.7836951415,-38.0833382545
25,Paraíba,PB,01104,Agreste Paraibano,Areia,-6.965515,-35.7033914011
25,Paraíba,PB,01203,Agreste Paraibano,Areial,-7.0499610887,-35.9228094313
25,Paraíba,PB,01401,Mata Paraibana,Baía da Traição,-6.679529123,-34.949931095
25,Paraíba,PB,01500,Agreste Paraibano,Bananeiras,-6.749637275,-35.6315999028
25,Paraíba,PB,01906,Agreste Paraibano,Belém,-6.6940426098,-35.5362740821
25,Paraíba,PB,02003,Sertão Paraibano,Belém do Brejo do Cruz,-6.1885749977,-37.5395024823
25,Paraíba,PB,02904,Sertão Paraibano,Brejo dos Santos,-6.3761833082,-37.8237101751
25,Paraíba,PB,03209,Mata Paraibana,Cabedelo,-6.9669830633,-34.8394300208
25,Paraíba,PB,03753,Sertão Paraibano,Cajazeirinhas,-6.9626928132,-37.7991843341
25,Paraíba,PB,03902,Borborema,Camalaú,-7.8912420951,-36.8316105815
25,Paraíba,PB,04603,Mata Paraibana,Conde,-7.2635718267,-34.9071513371
25,Paraíba,PB,05709,Agreste Paraibano,Dona Inês,-6.6021227352,-35.6225406506
25,Paraíba,PB,06608,Sertão Paraibano,Ibiara,-7.4978512245,-38.4055678575
25,Paraíba,PB,08406,Sertão Paraibano,Lastro,-6.5165306258,-38.1792184928
25,Paraíba,PB,08554,Agreste Paraibano,Logradouro,-6.6153714223,-35.4432993556
25,Paraíba,PB,08604,Mata Paraibana,Lucena,-6.8988493384,-34.8746090974
25,Paraíba,PB,09057,Mata Paraibana,Marcação,-6.770054174,-35.0139243935
25,Paraíba,PB,10006,Sertão Paraibano,Nazarezinho,-6.9127009191,-38.3189125786
25,Paraíba,PB,10303,Borborema,Nova Palmeira,-6.6766058426,-36.4187129744
25,Paraíba,PB,10600,Borborema,Ouro Velho,-7.6186521245,-37.1543789425
25,Paraíba,PB,11103,Borborema,Pedra Lavrada,-6.7578814606,-36.4720503638
25,Paraíba,PB,11707,Agreste Paraibano,Pilõezinhos,-6.840568783,-35.530585704
